parcel_id,apn,county_fips,lot_sqft,zoning_code,zoning_allows_surface_parking,is_corner_lot,distance_to_nearest_demand_m,score_identification,score_entitlement,score_strategic,centroid_lon,centroid_lat
2afe5a24-f7c7-44b9-8d7c-0f2ab48f24ef,033-9808610240,53033,11686.49586332829,,false,false,11467.863901663035,25.0,,,-122.19060691155585,47.64547472794476
0149ae56-a19a-466a-8758-8ef3aaa8d02d,033-9808610250,53033,13789.197632538218,,false,false,11441.064221260598,25.0,,,-122.19091686189297,47.64534875816652
e1271208-9e62-4aa6-aba4-609c4231c9d6,033-9808610260,53033,11150.086694233398,,false,false,11418.27221181829,25.0,,,-122.19127557324363,47.64539752013937
45955bc2-5262-412c-be78-297df156a56f,033-9808610270,53033,10183.185284051788,,false,false,11394.170210458644,25.0,,,-122.19161709850275,47.64538692364631
479d8d3a-9855-4a1b-a374-dab78bc09069,033-9808610280,53033,11720.08881655176,,false,false,11364.428912583517,25.0,,,-122.19195503966415,47.64523746016164
dabed00a-1323-489a-a1f0-7fddbf07c481,033-9808610290,53033,12174.180724194177,,false,false,11362.781082626112,25.0,,,-122.19180902797886,47.64495883269117
2970c7a5-437f-4969-98de-65c582970b4e,033-9808610300,53033,16335.06499871341,,false,false,11400.045621610807,25.0,,,-122.1913401158025,47.6450716819426
be7b5ee0-89ae-4535-95d7-1b8a2d445b5b,033-9808610310,53033,21881.045600181456,,false,false,11401.101329470368,25.0,,,-122.19114810317228,47.64477892168075
6ea3b0ab-68b4-440b-ac8a-834995c5459e,033-9808610320,53033,18228.493492964008,,false,false,11348.803805545067,25.0,,,-122.19172637363386,47.644487785633196
f6c0f047-1b6a-44c9-8bb0-21b7e97da946,033-9808610330,53033,13320.670732709175,,false,false,11298.141930324842,25.0,,,-122.1925056972012,47.644570347269635
9241c2bc-f500-4d48-88b9-5af07ee076c7,033-9808610350,53033,10795.832488875054,,false,false,11305.013846711352,25.0,,,-122.19275762542688,47.64514693730333
7dce1864-c9b3-4b98-802a-1fae987c431a,033-9808610360,53033,23625.574577730174,,false,false,11299.503715078932,25.0,,,-122.19266277784081,47.644861755193375
249cb08e-706e-48cb-816a-45437d6e6c19,033-9808610370,53033,10059.078418211082,,false,false,11272.434598096075,25.0,,,-122.19284372245676,47.64451661448217
4de63a74-fb15-402c-a8c1-1498c7adab58,033-9808610380,53033,11583.384088279669,,false,false,11254.43282339305,25.0,,,-122.192935699259,47.64423880400516
ecaeda59-1f6e-4784-9acb-a759a3dac08d,033-9808610390,53033,12281.037677055674,,false,false,11225.295832633052,25.0,,,-122.19329449107671,47.64413761515795
e5b624b4-b26a-47fe-bc0d-06ba2d0f1095,033-9808610400,53033,17762.013358969278,,false,false,11200.734486239779,25.0,,,-122.19358226170476,47.644027860026355
0e68f492-78f4-474c-9f2f-787a006ef4d7,033-9808610410,53033,11477.077114262698,,false,false,11204.383846620045,25.0,,,-122.1937202581379,47.64434406553062
42652fdc-1d69-4917-8c7b-9b71ed4fa026,033-9808610420,53033,10582.403029224848,,false,false,11229.44748463465,25.0,,,-122.19354161327695,47.64464505699466
fe78c7cc-5a20-47ed-b18a-70799d575975,033-9808610430,53033,10467.503451809762,,false,false,11240.117695328368,25.0,,,-122.19353039159549,47.64487867211542
f991d626-13d5-40c0-984f-35ceba11ff41,033-9808610440,53033,11287.404702089003,,false,false,11247.208971616597,25.0,,,-122.19354820910564,47.64507431407055
935408b9-b93c-4faa-bad1-0fd7896173fc,033-9808610450,53033,13671.260782263995,,false,false,11238.58076302832,25.0,,,-122.19379338830593,47.64526900308522
f65a7389-699f-4602-a196-4fe30a00e2bd,033-9808610460,53033,11546.838759026296,,false,false,11269.435501916469,25.0,,,-122.1933907568156,47.64533953835689
44fabeaa-5b5c-4ad4-bb3c-a2bc91d46b14,033-9808610470,53033,19276.416843376766,,false,false,11228.037092688919,25.0,,,-122.19422900760797,47.64572153520812
9673a9b9-87c2-4169-806c-99054ac0f4fb,033-980861TR-B,53033,13962.753742489187,,false,false,11350.009094865205,25.0,,,-122.19286257386968,47.64635959470361
05ac4038-3177-41d7-b030-3a9583ad0d9a,033-9808620010,53033,8461.046056671963,,false,false,11486.491702525951,25.0,,,-122.19724401638743,47.65530986997778
cf0275bf-6fda-4817-b585-53c0fb4aa5fe,033-9808620020,53033,8500.658466104425,,false,false,11509.219089094517,25.0,,,-122.19689939971198,47.65530990684909
cf8658ec-8d48-4f22-80ee-4a5cdba06e8d,033-9808620030,53033,8765.564783028867,,false,false,11532.219533455142,25.0,,,-122.1965488438943,47.6553074331944
610ac792-5496-4f64-ae3c-22eddaaafb5f,033-9808620040,53033,12084.912257239886,,false,false,11500.301214638435,25.0,,,-122.19662355127475,47.654792129886225
6051ead6-16e4-49bb-984d-97f018d19fdc,033-9808620050,53033,13034.34153150658,,false,false,11510.39275487189,25.0,,,-122.19665865352874,47.65502963059345
30a323b2-2c69-4eba-a955-1484a01278c0,033-9808620060,53033,12224.859120720366,,false,false,11478.162888358811,25.0,,,-122.19714626755759,47.655029171175386
72734b75-1711-4626-83c3-876feae0c0dd,033-9808620070,53033,11344.75234810793,,false,false,11463.016621907185,25.0,,,-122.19718705622132,47.654791630120755
dd90e843-81d4-44c4-a60d-21843a9dca6f,033-9808620080,53033,9242.605832258248,,false,false,11420.972444710651,25.0,,,-122.19749687144134,47.65437870460108
71f6eee0-3784-491d-b108-243869a9f6fe,033-9808620090,53033,8769.800140652784,,false,false,11409.86859967995,25.0,,,-122.19749877800643,47.654167531039576
26339d30-472e-4537-b241-2d2d2cdac58a,033-9808620100,53033,11130.494366593537,,false,false,11393.441379564456,25.0,,,-122.19754754210601,47.65391276884591
a511b02e-18f5-4b8e-a2e6-cc2ab98b39e2,033-9808620110,53033,10431.139763927265,,false,false,11400.001067882557,25.0,,,-122.19733149107587,47.653762074317456
bfbba957-32c3-4b87-8910-1a74e560f422,033-9808620120,53033,9147.81384262288,,false,false,11427.804843901342,25.0,,,-122.1969126659299,47.653761901872414
b6197ab0-a516-4b02-9383-112829269758,033-9808620130,53033,12199.186797047647,,false,false,11453.796189178576,25.0,,,-122.1965832754932,47.65384190239878
844e1d5d-8670-4942-b4d9-3dba394d9068,033-9808620140,53033,10216.621520483943,,false,false,11462.436256467756,25.0,,,-122.19665451862508,47.65410170333585
11454557-a5bd-4e6e-95a8-d184ec025bed,033-9808620150,53033,8753.834341765754,,false,false,11459.961023859498,25.0,,,-122.19687936122762,47.65434209619345
9b6a7c65-45fe-4da9-bf67-85c6a9dd98fa,033-9808620160,53033,8755.146127175996,,false,false,11482.099596800315,25.0,,,-122.19654451425163,47.654341060868774
cfbc8684-efb9-4d8c-9396-5cc16bb93d0c,033-9808630010,53033,1956.9299179306647,,false,false,10965.522957173753,0.0,,,-122.20375431634137,47.653567825227455
225870af-c707-4e3f-a971-ccc391712a14,033-9808630020,53033,1920.0171996618185,,false,false,10961.415820127935,0.0,,,-122.2037440559479,47.65347809417627
88ed75e1-cd3d-4497-9644-8e90b6c1c0d2,033-9808630030,53033,1957.2276099833368,,false,false,10956.392003811585,0.0,,,-122.20375385115607,47.65339579241975
4d7f3d48-ac67-4e29-88ba-ede9577cfadc,033-9808630040,53033,2817.3296014548446,,false,false,11021.264111529294,0.0,,,-122.20308920511286,47.65379333381701
a26e608f-6549-4e2c-84eb-545779206ad6,033-9808630050,53033,2861.1675339975177,,false,false,11016.514495647289,0.0,,,-122.2030980537446,47.65371510718375
edcd769b-0676-4ac3-a093-9a46f755fbb8,033-9808630060,53033,2777.704442554516,,false,false,11011.444174700982,0.0,,,-122.20310260473356,47.6536254418246
818a115a-56a3-4747-8334-c3a145922ed6,033-9808630070,53033,2825.2367028585854,,false,false,11008.608626889907,0.0,,,-122.20308269124448,47.65354741629197
85718d28-065a-4eb0-9ec0-f97a5c7c4265,033-9808630080,53033,2906.35927534356,,false,false,10987.58716588513,0.0,,,-122.2031456446775,47.65322882262701
10fe53be-f7c9-49cc-849b-0eecd86a9eaa,033-9808630090,53033,2742.1443236206505,,false,false,10985.777005874052,0.0,,,-122.20311160698569,47.65315204598733
90c23879-3f92-4f66-b773-f590ada21b9f,033-9808630100,53033,2874.371032039101,,false,false,10981.8904426079,0.0,,,-122.20309762541574,47.6530608358232
e8c5b874-fb39-4a6b-b499-be07761f0498,033-9808630110,53033,2401.5971739391757,,false,false,10981.759523481314,0.0,,,-122.2030019954793,47.65293839738324
c3dba45b-9bab-48c8-9c3a-9de2a4417ef2,033-9808630120,53033,2659.808549953029,,false,false,10980.433904870682,0.0,,,-122.20295964861529,47.65285988810557
a08cfa9d-29e5-4201-8635-66fcdd4d71b5,033-9808630130,53033,2574.264434228146,,false,false,10980.11763898783,0.0,,,-122.20290263485873,47.6527820002106
317043b6-dd50-48f9-8d78-de47317736a8,033-9808630140,53033,1957.33858918326,,false,false,10972.150841184457,0.0,,,-122.20289486513846,47.65261985219474
d655af75-845f-4a42-87cb-d0c2f170414a,033-9808630150,53033,1957.0106109119079,,false,false,10968.609262334041,0.0,,,-122.20288173243146,47.65253534747595
39ad7fee-dc13-44ba-8560-737176a1b14b,033-9808630160,53033,2338.75824806651,,false,false,10959.938238993413,0.0,,,-122.2028944006971,47.652384966081144
bb810c67-942b-4ddd-b882-5b5c373e1523,033-9808630170,53033,2389.103411108212,,false,false,10958.990135348702,0.0,,,-122.20284360972903,47.65230201835079
8e226ce1-3a71-4d4e-bcca-5c7697285c25,033-9808630180,53033,2204.2333497895556,,false,false,10959.482971696578,0.0,,,-122.20277872027214,47.65222867047439
35a63839-9b48-41ad-96ac-37e61c179b46,033-9808630190,53033,1707.2830447715014,,false,false,11055.160613134027,0.0,,,-122.2025948489983,47.65381942734989
6533ec75-9080-4fbc-ba9d-db56383f3534,033-9808630200,53033,1848.8596404212415,,false,false,11050.6375919694,0.0,,,-122.2025664909997,47.653699153092056
629fc313-d3fa-47b7-aab6-9dfca8dc8d3d,033-9808630210,53033,2243.0127977899974,,false,false,11046.251761603606,0.0,,,-122.20250969054469,47.65354579689182
3fe99bc8-786b-4761-aa5d-8dc3c922a235,033-9808630220,53033,1821.0351211337074,,false,false,11042.485618241548,0.0,,,-122.20247652907561,47.65343320757123
e892fb53-f926-42c1-b5b9-bcd257fbd06d,033-9808630230,53033,2300.689112903815,,false,false,11038.188663522147,0.0,,,-122.20242198799431,47.65328351378645
4ebc5945-5a19-42e3-89de-15f738616269,033-9808630240,53033,2120.1209190970753,,false,false,11034.493338757255,0.0,,,-122.2023967167215,47.65318157594574
3c2d7150-7cf4-43b0-90a7-3ee4ebcc8277,033-9808630250,53033,1933.1846587383848,,false,false,11029.010286320869,0.0,,,-122.20239182541769,47.653071012293424
51d91354-54b2-4e56-bcd2-2760a9c864e5,033-9808630260,53033,2242.862351435866,,false,false,11027.68116929015,0.0,,,-122.20229159653026,47.65291921600743
4c79ef67-5159-4280-89d2-04e896f49d35,033-9808630270,53033,1820.8749339504107,,false,false,11023.892858559539,0.0,,,-122.2022597882323,47.652806450611855
78799576-96eb-46c5-9277-462a169590bb,033-9808630280,53033,1916.8887584154834,,false,false,10999.027616063508,0.0,,,-122.20238653300001,47.65249002751126
358f2bc5-ed22-484a-a491-8f6c4afba6e1,033-9808630290,53033,1739.468016599942,,false,false,11000.458832460443,0.0,,,-122.20231119239341,47.65242146210827
2f18bfa8-23f5-4372-917e-91f16776ac31,033-9808630300,53033,2402.9616436095484,,false,false,11010.836094544273,0.0,,,-122.2021699185205,47.65244106410772
b105000c-3761-4447-98b3-c9439c3c45ac,033-9808630310,53033,2055.43762386805,,false,false,11014.27574371417,0.0,,,-122.20207906318304,47.652391224706875
95b39fbc-5113-41ad-bddb-96818709ddcb,033-980863TA00,53033,42419.39588287829,,false,false,11000.069034596776,25.0,,,-122.20285524884004,47.653102399661364
04b7389c-6780-4018-8994-3908a6c11801,033-980863TB00,53033,72810.89383556115,,false,false,11020.480556773442,25.0,,,-122.20243498750324,47.65296269023332
e191dc7e-0761-43dd-b3a9-80bfffe4639a,033-980863TC00,53033,70843.20296565286,,false,false,10964.082621318305,25.0,,,-122.20318879383281,47.65283664609274
059af1cf-951a-4cf0-8d06-55544c04af98,033-9808640010,53033,1958.6500902019889,,false,false,10935.110265465883,0.0,,,-122.20262039291434,47.65155163634772
21e138a6-a919-4128-9bba-d0758071fca9,033-9808640020,53033,1958.851585222289,,false,false,10926.868886519878,0.0,,,-122.20269035532907,47.651481509141895
e334dd4f-5df2-489a-bf1e-efcf3b19c564,033-9808640030,53033,1957.7331010460873,,false,false,10921.304236266578,0.0,,,-122.20263985676979,47.6513067550699
e7cfe078-aa83-4fd5-8289-7263ca5d57bb,033-9808640040,53033,1895.3787495615993,,false,false,10918.64724738928,0.0,,,-122.20261717607961,47.651224957303285
b98c9479-04ab-4dcf-83c0-103f38856e7e,033-9808640050,53033,1958.6293842382056,,false,false,10915.92600438473,0.0,,,-122.20259080728293,47.651136918426126
ca0edd2c-2f13-4e64-828a-2b683bb103f3,033-9808640060,53033,2193.30289573314,,false,false,10912.609040216701,0.0,,,-122.2025323877651,47.65099481907583
48716bd7-d147-4250-9251-981faadc6a63,033-9808640070,53033,2195.1838404690384,,false,false,10911.483027960061,0.0,,,-122.20248822736974,47.650914406928806
3e88f3a5-3d5e-44a6-83d2-e1a8557cbcc9,033-9808640080,53033,2177.30729003274,,false,false,10911.46352108038,0.0,,,-122.20243132415797,47.650838903364075
bf1e8337-c3f9-4f5f-9dc7-a757190c6918,033-9808640090,53033,2186.3315484363875,,false,false,10904.73191595336,0.0,,,-122.20237087725671,47.650625232530345
a926c860-3f0c-4af1-845c-9ec93c9712d6,033-9808640100,53033,2255.330600220312,,false,false,10904.114110546501,0.0,,,-122.20231983005473,47.65054504564434
b7323e66-209a-4614-ae20-2a02097dc1ee,033-9808640110,53033,2165.8908853559587,,false,false,10903.641511555612,0.0,,,-122.20226987276266,47.65046903875375
a646d78b-54ec-4347-8b68-f6e1fd045673,033-9808640120,53033,1958.629905728888,,false,false,10906.470867704918,0.0,,,-122.20212263695252,47.65032871959555
473eccaf-39d5-4fd7-9873-933ad522337c,033-9808640130,53033,1958.430637957802,,false,false,10902.545943341129,0.0,,,-122.20211825717968,47.65024419713966
62b29b83-b1d0-44af-a9aa-326b342d13fd,033-9808640140,53033,2129.2404356942175,,false,false,10903.365950211912,0.0,,,-122.20200724999356,47.65011133473818
c31c479c-6e35-423c-83f0-ef0669c5b891,033-9808640150,53033,2170.7224495599085,,false,false,10901.825211164567,0.0,,,-122.2019621748574,47.650019481346966
2f93c24d-94b2-4fad-baee-78bafaeb99c8,033-9808640160,53033,3027.904586628553,,false,false,10908.07506755868,0.0,,,-122.20177493685894,47.649892128414905
28fc5404-1838-4edb-998e-b246f1a6307f,033-9808640170,53033,3457.986767078743,,false,false,10909.339501333132,0.0,,,-122.20170712982046,47.649825610572236
36f2edc7-fada-413f-b694-448266859f25,033-9808640180,53033,2301.5661270486944,,false,false,10932.557064364177,0.0,,,-122.20138071469202,47.64985204100805
0543e296-47b6-4bb7-9451-c3d4a6429e75,033-9808640190,53033,2312.088511811559,,false,false,10941.997146861013,0.0,,,-122.20123674013533,47.64984739970721
78419199-1b94-4992-abe9-86094757b766,033-9808640200,53033,2409.7154433367814,,false,false,10950.011953626883,0.0,,,-122.20111732997367,47.64984727892831
4c272499-c532-4448-96da-84b3ea282367,033-9808640210,53033,2109.68341677712,,false,false,10957.379739656122,0.0,,,-122.20101506541414,47.64985739718552
b304295c-7c29-4c5e-a89f-d6d7d3313970,033-9808640220,53033,1410.4465146346267,,false,false,10966.718286024052,0.0,,,-122.20107182225684,47.65012407047432
e053f297-6dda-4dcc-b0c5-7605920d0bce,033-9808640230,53033,2384.3314378597456,,false,false,10952.498777646599,0.0,,,-122.2014122108823,47.65029765977975
b23f1eb3-3e73-4b39-a051-50e7779e1a34,033-9808640240,53033,2352.011926203877,,false,false,10952.973797418164,0.0,,,-122.20145739326684,47.65036807122194
71d34a31-9cdf-4fb8-b631-60f672d40782,033-9808640250,53033,2187.268910248547,,false,false,10953.649238564754,0.0,,,-122.20150677042656,47.65044800274814
ddff0486-93ee-41d9-bec4-641e53f3ac95,033-9808640260,53033,2165.8831782446873,,false,false,10957.844498924967,0.0,,,-122.20154997602233,47.65058993136218
d6ebc666-522c-4354-8b04-f84d7b456aec,033-9808640270,53033,2255.54500788877,,false,false,10958.948950994198,0.0,,,-122.2015919505074,47.65066810351128
ec3b3d5f-74de-4c2a-9eff-5a442d515e0a,033-9808640280,53033,2186.382329945027,,false,false,10960.2277762261,0.0,,,-122.20163460516568,47.65075050404192
33795f11-54a3-4ee5-a19f-49f1f97489a5,033-9808640290,53033,2129.2983414834134,,false,false,10963.909488549376,0.0,,,-122.20168644555524,47.6508927203317
81c04bf6-c423-49e2-8504-4c5816d79b2f,033-9808640300,53033,2170.7634313243807,,false,false,10969.365913894448,0.0,,,-122.20167757559032,47.65098930649598
86cee23d-fe73-4842-92cc-62c58cf87d81,033-9808640310,53033,2166.047039096349,,false,false,10954.61807768869,0.0,,,-122.20199519748297,47.651116967104144
76105f41-b0f6-44ed-a7e7-50e83bb5d72d,033-9808640320,53033,2251.3487224338555,,false,false,10956.672168488327,0.0,,,-122.2020257956168,47.65119779690524
77c13006-beed-453a-a3ae-ac6858c9c180,033-9808640330,53033,2536.4987839238356,,false,false,10960.723412723995,0.0,,,-122.20202729155184,47.65127961719378
3597b866-cec1-4c7a-b60a-423ecb69d0a0,033-9808640340,53033,1958.659537634044,,false,false,10979.76437691937,0.0,,,-122.20183796768171,47.65140611841283
3277712d-1ab0-40b9-8b81-c704e97be82f,033-9808640350,53033,1958.492433717257,,false,false,10989.092385875172,0.0,,,-122.2017334376461,47.651452629161476
5b35589d-cca1-4a83-bcee-4b8beaa314ca,033-980864TA00,53033,35412.60245240612,,false,false,10957.74120733317,25.0,,,-122.20178770441507,47.65090453754268
7b187ea0-2fc8-4545-b399-28190df6d580,033-980864TB00,53033,77250.10441146513,,false,false,10966.824818568612,25.0,,,-122.20185365327339,47.65117162215846
15d698df-6e9f-46fc-8c45-19c292201aea,033-980864TC00,53033,201186.35024086133,,false,false,10910.32806834331,25.0,,,-122.201905625782,47.65011440038964
459a4e25-d1d0-4516-82bc-762a3eaf803b,033-9808650010,53033,15926.461974131777,,false,false,9398.115496998673,25.0,,,-122.21803060177433,47.64130864971185
9c6baeb5-7460-4c00-923e-800d8568d5d8,033-9808650020,53033,15246.89814225123,,false,false,9366.156226000661,25.0,,,-122.21851784765227,47.64133555389237
92b5b589-1d0d-488e-a251-6f149c8c92cb,033-9808650030,53033,15715.022813261152,,false,false,9330.079054701284,25.0,,,-122.21902091062135,47.64129626972013
4b453b72-20c3-42d5-93a5-ba777861971c,033-9808650040,53033,15716.505584944554,,false,false,9298.376966401942,25.0,,,-122.21944900105905,47.64124106449125
73014ffe-1697-4dbe-88a0-6b3141b4d7bf,033-9808650050,53033,14973.871007687329,,false,false,9259.195585208972,25.0,,,-122.2197316077411,47.640810832366476
f7f25767-0adc-4736-bc5e-00f79863290a,033-9808650060,53033,15021.988694460848,,false,false,9293.508314649229,25.0,,,-122.21925725040923,47.6408535770872
8b7102ab-bf7f-41f4-8fe6-60910c3dfb92,033-9808650070,53033,16047.993493023849,,false,false,9321.295806407974,25.0,,,-122.21886826175647,47.64088081841732
91735e3f-3b4b-491a-8d99-d7cfebb87d9c,033-9808650080,53033,18008.869316064727,,false,false,9352.694215828846,25.0,,,-122.21847548636472,47.64098094876838
1b2adc19-b2fa-491a-835a-a041a815e09f,033-9808660000,53033,80477.35561796435,,false,false,10775.558243063815,25.0,,,-122.20626989111973,47.65310426123838
b95fd327-1351-4c92-a8b0-7cdee342a249,033-9808670000,53033,76995.46951033466,,false,false,11029.225643894446,25.0,,,-122.20340000019723,47.654322514877755
35245352-9b37-4c3f-a6e9-96dc389a84f5,033-9808700005,53033,10899.175394999504,,false,false,9817.569999148895,25.0,,,-122.21423123740368,47.64473056019705
1c0301ee-b8fd-4b14-bb04-09b54802f14e,033-9808700010,53033,16249.574700901607,,false,false,9824.88460541112,25.0,,,-122.21424618124595,47.64490200467944
bd8c5880-c2f5-4c50-8e07-622322608700,033-9808700019,53033,16131.573702056163,,false,false,9833.706737318696,25.0,,,-122.21426413448971,47.64510782433546
9334a7b7-b328-4228-b862-36f570d4cfcb,033-9808700025,53033,21323.58929467921,,false,false,9844.053343994634,25.0,,,-122.2142850597614,47.64534785078698
31cbd3aa-81ac-499e-ac11-a39abe3c851b,033-9808700035,53033,21112.561462823014,,false,false,9855.958077119216,25.0,,,-122.21430898779485,47.64562227649117
c90e5e93-064b-4b75-980c-0d8c17be338f,033-9808700045,53033,20901.41354764323,,false,false,9867.943124807116,25.0,,,-122.2143329160512,47.64589670194108
03a40485-73c3-4c3f-bee2-4ec3d965151a,033-9808700055,53033,10861.941421359012,,false,false,9894.298015841796,25.0,,,-122.21414731732885,47.646176411826175
d9b78242-2c2c-4ab9-9c26-f4af3b5d5ca9,033-9808700060,53033,10883.65136672301,,false,false,9866.398388386207,25.0,,,-122.21456675095536,47.646179858238774
37330e23-cb8a-4c7f-9558-64a4de77fdf9,033-9808700065,53033,10275.823614685338,,false,false,9815.933908392972,25.0,,,-122.21535347626696,47.646222267903696
4cb92f23-bc57-47d2-a6f6-4c95a929082b,033-9808700066,53033,15957.825033687743,,false,false,9835.622799916267,25.0,,,-122.21492480364896,47.646043513735705
5207f448-981e-4380-994e-cc289dd4088b,033-9808700070,53033,8184.808348359537,,false,false,9806.678254946479,25.0,,,-122.21534558881879,47.646027543586065
365e2e3d-8d27-487f-95d1-df11d6fa45b9,033-9808700075,53033,8184.206947441841,,false,false,9798.504396003455,25.0,,,-122.21533858732354,47.645854878968905
4885dc0f-3dd4-4b14-8222-cb46686bafee,033-9808700083,53033,11530.842847563195,,false,false,9801.808087044563,25.0,,,-122.21516798649307,47.645691996213486
8853f288-5c42-4cba-b4c2-7c9ad98aece0,033-9808700087,53033,11696.761032279854,,false,false,9794.798920560062,25.0,,,-122.21516077734957,47.645541135313216
48d9c42c-6022-4c74-b6a6-d7958393cd62,033-9808700094,53033,12557.664607010618,,false,false,9770.05114391656,25.0,,,-122.21535871735648,47.64530943523295
9dbfa05e-8695-4195-8f2e-e34f39fe8e90,033-9808700095,53033,12011.990080193782,,false,false,9798.910043693317,25.0,,,-122.21492565044093,47.645305085425626
5354eee9-36fe-42c4-ab08-f99dfd3b7854,033-9808700110,53033,16157.827658780003,,false,false,9772.316911405098,25.0,,,-122.21513243570843,47.645046827676055
76ee9ec1-6cf5-47c9-bd97-969a69d87a0c,033-9808700124,53033,21739.219693066516,,false,false,9761.47153622176,25.0,,,-122.215118936664,47.64480672012968
49d87edc-7d87-4258-8137-f59bf8d1674b,033-9808700130,53033,16317.306231660079,,false,false,9690.092907662876,25.0,,,-122.216162095931,47.64478173595134
fe2bdfc6-f023-45f1-b22a-94310162f84c,033-9808700140,53033,16205.028658670168,,false,false,9699.879199990159,25.0,,,-122.21616723430003,47.644987403224015
e2d82dbd-d0b1-4f18-9ba8-6b2014e99c27,033-9808700145,53033,12002.236171570557,,false,false,9724.259711605211,25.0,,,-122.21597999245155,47.64522634233183
948e62a3-1bfd-487e-8078-90ac8e65de47,033-9808700146,53033,12822.046762111382,,false,false,9701.29176028843,25.0,,,-122.2163552523136,47.64527043035822
fed27c4c-7560-43da-84ea-d9f66a5fb293,033-9808700154,53033,13997.07429616531,,false,false,9724.39989397301,25.0,,,-122.21618008890843,47.64549883078488
8f2d004e-86be-4bc5-a52d-c90637ed0ba8,033-9808700161,53033,14333.439499974025,,false,false,9733.276274247803,25.0,,,-122.2161846984865,47.645682574876155
5a78aa01-b329-4eed-a59c-cdda4eb405de,033-9808700170,53033,10473.454374710567,,false,false,9741.124938705168,25.0,,,-122.21618876220457,47.6458444521223
e02b33f3-5e06-4395-bf5c-e5ecb2f1cbba,033-9808700175,53033,11498.2507019378,,false,false,9749.430186449228,25.0,,,-122.21617339761153,47.64598911280957
8bff0cce-f11e-4b9f-86bb-4cc6e96cb334,033-9808700178,53033,10115.898735801187,,false,false,9772.254954526681,25.0,,,-122.21599500331283,47.64620542817255
086a7623-50fc-4858-b69f-96418de59b17,033-9808700185,53033,10472.515604079454,,false,false,9743.805954602534,25.0,,,-122.21641409058292,47.646195658573546
ec865e36-2559-4612-bf85-307abedf8f32,033-9808700200,53033,16028.048582441936,,false,false,9712.98345484152,25.0,,,-122.21682650120874,47.64613003065789
a397b2c8-03c7-4e34-95f3-ff0c7650dee9,033-9808700205,53033,16018.09835080447,,false,false,9685.147950211995,25.0,,,-122.21724697945967,47.64613356714415
099f994e-a8f8-4391-9ca7-2aa65b2b76f1,033-9808700230,53033,20999.007164753173,,false,false,9681.262277888083,25.0,,,-122.21703883683848,47.64578315522566
a46ceb86-0992-41b4-b9be-8e41814ded26,033-9808700235,53033,21209.11134875412,,false,false,9667.352197790764,25.0,,,-122.2170404684106,47.64550900173552
02d0231c-68ba-4c32-9117-244d9bf9ad0a,033-9808700245,53033,21419.342762288008,,false,false,9653.518192609461,25.0,,,-122.21704210174887,47.645234847649114
5a1e526e-16ce-482e-b50b-1b7f45f145bc,033-9808700259,53033,18629.241779605145,,false,false,9636.900576128619,25.0,,,-122.21709488658763,47.644972142099164
7c7f2fdc-a2e0-4691-a9ac-54aaecd3f68c,033-9808700262,53033,5999.9636474884255,,false,false,9654.197242462147,25.0,,,-122.21672544065798,47.6448210648243
f53323a5-dffe-46f4-8f5d-592fc435ef9c,033-9808700266,53033,7892.1746727543195,,false,false,9621.388405645572,25.0,,,-122.21716664422145,47.64475629363854
61533c38-5869-4045-9323-e261fef458df,033-9808700275,53033,19463.78334658325,,false,false,9785.408024048442,25.0,,,-122.21625419638931,47.64680317158575
7221058c-b9bd-409d-90e9-f91bd0ea66ec,033-9808700279,53033,8038.840188157454,,false,false,9788.518371132366,25.0,,,-122.21601687469015,47.64655481637684
fcaf57e2-f530-4c1f-a935-215fe2e4285f,033-9808700281,53033,8038.851905315768,,false,false,9761.546680242769,25.0,,,-122.21642451876325,47.64655811822867
3eb3eec1-03c8-4c85-8c90-d22ad52da52b,033-9808700290,53033,16075.45384481723,,false,false,9721.132789297628,25.0,,,-122.2170359230182,47.64656306727652
39608249-217c-4ef6-935e-9317b1847b80,033-9808700305,53033,14647.639647457801,,false,false,9813.280019408741,25.0,,,-122.21625957446146,47.64735127461142
b0d9c16f-0231-4c2b-a88b-e934abf7f29d,033-9808700315,53033,14535.465955573856,,false,false,9868.476205859832,25.0,,,-122.2165150523137,47.64872416336511
cac70c84-6ef2-4d06-89e6-67ed45a12e8a,033-9808700325,53033,18371.857646265784,,false,false,9855.140028532565,25.0,,,-122.21647399825822,47.6484218426329
59640b40-0a2e-47c0-8b2c-527c019dad19,033-9808700340,53033,12811.17924388762,,false,false,9843.155178882633,25.0,,,-122.21643684527872,47.648148246292415
06d2ef54-8231-413e-8a49-166d5cffac78,033-9808700345,53033,15940.721395372208,,false,false,9801.965125733344,25.0,,,-122.21708732558015,47.648180571814606
76e26d89-0d52-439a-899d-77bbb5e7f720,033-9808700350,53033,15236.645751931328,,false,false,9815.928389377772,25.0,,,-122.21709603771558,47.64845476336934
ae2d5990-8c11-4631-99a2-a861e8ee26e7,033-9808700355,53033,14532.523717928969,,false,false,9829.9660895672,25.0,,,-122.21710475097125,47.64872894988903
8b7707cd-cd1a-4aab-8458-ca9339d0362a,033-9808700365,53033,7660.177562810176,,false,false,9922.874867606472,25.0,,,-122.21658489735584,47.64982153435142
a02abc1c-ae26-4087-a82e-3fe6e36f2d6b,033-9808700370,53033,6978.835471260553,,false,false,9910.536303930548,25.0,,,-122.21663115635253,47.649649733756505
